window_id,vx,vy,vz
102413,0.0,0.0,0.0
102414,0.0,0.0,0.0
102415,0.0,0.0,0.0
102416,0.0,0.0,0.0
102417,0.0,0.0,0.0
102418,0.0,0.0,0.0
102419,0.0,0.0,0.0
102420,0.0,0.0,0.0
102421,0.0,0.0,0.0
102422,0.0,0.0,0.0
102423,0.0,0.0,0.0
102424,0.0,0.0,0.0
102425,0.0,0.0,0.0
102426,0.0,0.0,0.0
102427,0.0,0.0,0.0
102428,0.0,0.0,0.0
102429,0.0,0.0,0.0
102430,0.0,0.0,0.0
102431,0.0,0.0,0.0
102432,0.0,0.0,0.0
102433,0.0,0.0,0.0
102434,0.0,0.0,0.0
102435,0.0,0.0,0.0
102436,0.0,0.0,0.0
102437,0.0,0.0,0.0
102438,0.0,0.0,0.0
102439,0.0,0.0,0.0
102440,0.0,0.0,0.0
102441,0.0,0.0,0.0
102442,0.0,0.0,0.0
102443,0.0,0.0,0.0
102444,0.0,0.0,0.0
102445,0.0,0.0,0.0
102446,0.0,0.0,0.0
102447,0.0,0.0,0.0
102448,0.0,0.0,0.0
102449,0.0,0.0,0.0
102450,0.0,0.0,0.0
102451,0.0,0.0,0.0
102452,0.0,0.0,0.0
102453,0.0,0.0,0.0
102454,0.0,0.0,0.0
102455,0.0,0.0,0.0
102456,0.0,0.0,0.0
102457,0.0,0.0,0.0
102458,0.0,0.0,0.0
102459,0.0,0.0,0.0
102460,0.0,0.0,0.0
102461,0.0,0.0,0.0
102462,0.0,0.0,0.0
102463,0.0,0.0,0.0
102464,0.0,0.0,0.0
102465,0.0,0.0,0.0
102466,0.0,0.0,0.0
102467,0.0,0.0,0.0
102468,0.0,0.0,0.0
102469,0.0,0.0,0.0
102470,0.0,0.0,0.0
102471,0.0,0.0,0.0
102472,0.0,0.0,0.0
102473,0.0,0.0,0.0
102474,0.0,0.0,0.0
102475,0.0,0.0,0.0
102476,0.0,0.0,0.0
102477,0.0,0.0,0.0
102478,0.0,0.0,0.0
102479,0.0,0.0,0.0
102480,0.0,0.0,0.0
102481,0.0,0.0,0.0
102482,0.0,0.0,0.0
102483,0.0,0.0,0.0
102484,0.0,0.0,0.0
102485,0.0,0.0,0.0
102486,0.0,0.0,0.0
102487,0.0,0.0,0.0
102488,0.0,0.0,0.0
102489,0.0,0.0,0.0
102490,0.0,0.0,0.0
102491,0.0,0.0,0.0
102492,0.0,0.0,0.0
102493,0.0,0.0,0.0
102494,0.0,0.0,0.0
102495,0.0,0.0,0.0
102496,0.0,0.0,0.0
102497,0.0,0.0,0.0
102498,0.0,0.0,0.0
102499,0.0,0.0,0.0
102500,0.0,0.0,0.0
102501,0.0,0.0,0.0
102502,0.0,0.0,0.0
102503,0.0,0.0,0.0
102504,0.0,0.0,0.0
102505,0.0,0.0,0.0
102506,0.0,0.0,0.0
102507,0.0,0.0,0.0
102508,0.0,0.0,0.0
102509,0.0,0.0,0.0
102510,0.0,0.0,0.0
102511,0.0,0.0,0.0
102512,0.0,0.0,0.0
102513,0.0,0.0,0.0
102514,0.0,0.0,0.0
102515,0.0,0.0,0.0
102516,0.0,0.0,0.0
102517,0.0,0.0,0.0
102518,0.0,0.0,0.0
102519,0.0,0.0,0.0
102520,0.0,0.0,0.0
102521,0.0,0.0,0.0
102522,0.0,0.0,0.0
102523,0.0,0.0,0.0
102524,0.0,0.0,0.0
102525,0.0,0.0,0.0
102526,0.0,0.0,0.0
102527,0.0,0.0,0.0
102528,0.0,0.0,0.0
102529,0.0,0.0,0.0
102530,0.0,0.0,0.0
102531,0.0,0.0,0.0
102532,0.0,0.0,0.0
102533,0.0,0.0,0.0
102534,0.0,0.0,0.0
102535,0.0,0.0,0.0
102536,0.0,0.0,0.0
102537,0.0,0.0,0.0
102538,0.0,0.0,0.0
102539,0.0,0.0,0.0
102540,0.0,0.0,0.0
102541,0.0,0.0,0.0
102542,0.0,0.0,0.0
102543,0.0,0.0,0.0
102544,0.0,0.0,0.0
102545,0.0,0.0,0.0
102546,0.0,0.0,0.0
102547,0.0,0.0,0.0
102548,0.0,0.0,0.0
102549,0.0,0.0,0.0
102550,0.0,0.0,0.0
102551,0.0,0.0,0.0
102552,0.0,0.0,0.0
102553,0.0,0.0,0.0
102554,0.0,0.0,0.0
102555,0.0,0.0,0.0
102556,0.0,0.0,0.0
102557,0.0,0.0,0.0
102558,0.0,0.0,0.0
102559,0.0,0.0,0.0
102560,0.0,0.0,0.0
102561,0.0,0.0,0.0
102562,0.0,0.0,0.0
102563,0.0,0.0,0.0
102564,0.0,0.0,0.0
102565,0.0,0.0,0.0
102566,0.0,0.0,0.0
102567,0.0,0.0,0.0
102568,0.0,0.0,0.0
102569,0.0,0.0,0.0
102570,0.0,0.0,0.0
102571,0.0,0.0,0.0
102572,0.0,0.0,0.0
102573,0.0,0.0,0.0
102574,0.0,0.0,0.0
102575,0.0,0.0,0.0
102576,0.0,0.0,0.0
102577,0.0,0.0,0.0
102578,0.0,0.0,0.0
102579,0.0,0.0,0.0
102580,0.0,0.0,0.0
102581,0.0,0.0,0.0
102582,0.0,0.0,0.0
102583,0.0,0.0,0.0
102584,0.0,0.0,0.0
102585,0.0,0.0,0.0
102586,0.0,0.0,0.0
102587,0.0,0.0,0.0
102588,0.0,0.0,0.0
102589,0.0,0.0,0.0
102590,0.0,0.0,0.0
102591,0.0,0.0,0.0
102592,0.0,0.0,0.0
102593,0.0,0.0,0.0
102594,0.0,0.0,0.0
102595,0.0,0.0,0.0
102596,0.0,0.0,0.0
102597,0.0,0.0,0.0
102598,0.0,0.0,0.0
102599,0.0,0.0,0.0
102600,0.0,0.0,0.0
102601,0.0,0.0,0.0
102602,0.0,0.0,0.0
102603,0.0,0.0,0.0
102604,0.0,0.0,0.0
102605,0.0,0.0,0.0
102606,0.0,0.0,0.0
102607,0.0,0.0,0.0
102608,0.0,0.0,0.0
102609,0.0,0.0,0.0
102610,0.0,0.0,0.0
102611,0.0,0.0,0.0
102612,0.0,0.0,0.0
102613,0.0,0.0,0.0
102614,0.0,0.0,0.0
102615,0.0,0.0,0.0
102616,0.0,0.0,0.0
102617,0.0,0.0,0.0
102618,0.0,0.0,0.0
102619,0.0,0.0,0.0
102620,0.0,0.0,0.0
102621,0.0,0.0,0.0
102622,0.0,0.0,0.0
102623,0.0,0.0,0.0
102624,0.0,0.0,0.0
102625,0.0,0.0,0.0
102626,0.0,0.0,0.0
102627,0.0,0.0,0.0
102628,0.0,0.0,0.0
102629,0.0,0.0,0.0
102630,0.0,0.0,0.0
102631,0.0,0.0,0.0
102632,0.0,0.0,0.0
102633,0.0,0.0,0.0
102634,0.0,0.0,0.0
102635,0.0,0.0,0.0
102636,0.0,0.0,0.0
102637,0.0,0.0,0.0
102638,0.0,0.0,0.0
102639,0.0,0.0,0.0
102640,0.0,0.0,0.0
102641,0.0,0.0,0.0
102642,0.0,0.0,0.0
102643,0.0,0.0,0.0
102644,0.0,0.0,0.0
102645,0.0,0.0,0.0
102646,0.0,0.0,0.0
102647,0.0,0.0,0.0
102648,0.0,0.0,0.0
102649,0.0,0.0,0.0
102650,0.0,0.0,0.0
102651,0.0,0.0,0.0
102652,0.0,0.0,0.0
102653,0.0,0.0,0.0
102654,0.0,0.0,0.0
102655,0.0,0.0,0.0
102656,0.0,0.0,0.0
102657,0.0,0.0,0.0
102658,0.0,0.0,0.0
102659,0.0,0.0,0.0
102660,0.0,0.0,0.0
102661,0.0,0.0,0.0
102662,0.0,0.0,0.0
102663,0.0,0.0,0.0
102664,0.0,0.0,0.0
102665,0.0,0.0,0.0
102666,0.0,0.0,0.0
102667,0.0,0.0,0.0
102668,0.0,0.0,0.0
102669,0.0,0.0,0.0
102670,0.0,0.0,0.0
102671,0.0,0.0,0.0
102672,0.0,0.0,0.0
102673,0.0,0.0,0.0
102674,0.0,0.0,0.0
102675,0.0,0.0,0.0
102676,0.0,0.0,0.0
102677,0.0,0.0,0.0
102678,0.0,0.0,0.0
102679,0.0,0.0,0.0
102680,0.0,0.0,0.0
102681,0.0,0.0,0.0
102682,0.0,0.0,0.0
102683,0.0,0.0,0.0
102684,0.0,0.0,0.0
102685,0.0,0.0,0.0
102686,0.0,0.0,0.0
102687,0.0,0.0,0.0
102688,0.0,0.0,0.0
102689,0.0,0.0,0.0
102690,0.0,0.0,0.0
102691,0.0,0.0,0.0
102692,0.0,0.0,0.0
102693,0.0,0.0,0.0
102694,0.0,0.0,0.0
102695,0.0,0.0,0.0
102696,0.0,0.0,0.0
102697,0.0,0.0,0.0
102698,0.0,0.0,0.0
102699,0.0,0.0,0.0
102700,0.0,0.0,0.0
102701,0.0,0.0,0.0
102702,0.0,0.0,0.0
102703,0.0,0.0,0.0
102704,0.0,0.0,0.0
102705,0.0,0.0,0.0
102706,0.0,0.0,0.0
102707,0.0,0.0,0.0
102708,0.0,0.0,0.0
102709,0.0,0.0,0.0
102710,0.0,0.0,0.0
102711,0.0,0.0,0.0
102712,0.0,0.0,0.0
102713,0.0,0.0,0.0
102714,0.0,0.0,0.0
102715,0.0,0.0,0.0
102716,0.0,0.0,0.0
102717,0.0,0.0,0.0
102718,0.0,0.0,0.0
102719,0.0,0.0,0.0
102720,0.0,0.0,0.0
102721,0.0,0.0,0.0
102722,0.0,0.0,0.0
102723,0.0,0.0,0.0
102724,0.0,0.0,0.0
102725,0.0,0.0,0.0
102726,0.0,0.0,0.0
102727,0.0,0.0,0.0
102728,0.0,0.0,0.0
102729,0.0,0.0,0.0
102730,0.0,0.0,0.0
102731,0.0,0.0,0.0
102732,0.0,0.0,0.0
102733,0.0,0.0,0.0
102734,0.0,0.0,0.0
102735,0.0,0.0,0.0
102736,0.0,0.0,0.0
102737,0.0,0.0,0.0
102738,0.0,0.0,0.0
102739,0.0,0.0,0.0
102740,0.0,0.0,0.0
102741,0.0,0.0,0.0
102742,0.0,0.0,0.0
102743,0.0,0.0,0.0
102744,0.0,0.0,0.0
102745,0.0,0.0,0.0
102746,0.0,0.0,0.0
102747,0.0,0.0,0.0
102748,0.0,0.0,0.0
102749,0.0,0.0,0.0
102750,0.0,0.0,0.0
102751,0.0,0.0,0.0
102752,0.0,0.0,0.0
102753,0.0,0.0,0.0
102754,0.0,0.0,0.0
102755,0.0,0.0,0.0
102756,0.0,0.0,0.0
102757,0.0,0.0,0.0
102758,0.0,0.0,0.0
102759,0.0,0.0,0.0
102760,0.0,0.0,0.0
102761,0.0,0.0,0.0
102762,0.0,0.0,0.0
102763,0.0,0.0,0.0
102764,0.0,0.0,0.0
102765,0.0,0.0,0.0
102766,0.0,0.0,0.0
102767,0.0,0.0,0.0
102768,0.0,0.0,0.0
102769,0.0,0.0,0.0
102770,0.0,0.0,0.0
102771,0.0,0.0,0.0
102772,0.0,0.0,0.0
102773,0.0,0.0,0.0
102774,0.0,0.0,0.0
102775,0.0,0.0,0.0
102776,0.0,0.0,0.0
102777,0.0,0.0,0.0
102778,0.0,0.0,0.0
102779,0.0,0.0,0.0
102780,0.0,0.0,0.0
102781,0.0,0.0,0.0
102782,0.0,0.0,0.0
102783,0.0,0.0,0.0
102784,0.0,0.0,0.0
102785,0.0,0.0,0.0
102786,0.0,0.0,0.0
102787,0.0,0.0,0.0
102788,0.0,0.0,0.0
102789,0.0,0.0,0.0
102790,0.0,0.0,0.0
102791,0.0,0.0,0.0
102792,0.0,0.0,0.0
102793,0.0,0.0,0.0
102794,0.0,0.0,0.0
102795,0.0,0.0,0.0
102796,0.0,0.0,0.0
102797,0.0,0.0,0.0
102798,0.0,0.0,0.0
102799,0.0,0.0,0.0
102800,0.0,0.0,0.0
102801,0.0,0.0,0.0
102802,0.0,0.0,0.0
102803,0.0,0.0,0.0
102804,0.0,0.0,0.0
102805,0.0,0.0,0.0
102806,0.0,0.0,0.0
102807,0.0,0.0,0.0
102808,0.0,0.0,0.0
102809,0.0,0.0,0.0
102810,0.0,0.0,0.0
102811,0.0,0.0,0.0
102812,0.0,0.0,0.0
102813,0.0,0.0,0.0
102814,0.0,0.0,0.0
102815,0.0,0.0,0.0
102816,0.0,0.0,0.0
102817,0.0,0.0,0.0
102818,0.0,0.0,0.0
102819,0.0,0.0,0.0
102820,0.0,0.0,0.0
102821,0.0,0.0,0.0
102822,0.0,0.0,0.0
102823,0.0,0.0,0.0
102824,0.0,0.0,0.0
102825,0.0,0.0,0.0
102826,0.0,0.0,0.0
102827,0.0,0.0,0.0
102828,0.0,0.0,0.0
102829,0.0,0.0,0.0
102830,0.0,0.0,0.0
102831,0.0,0.0,0.0
102832,0.0,0.0,0.0
102833,0.0,0.0,0.0
102834,0.0,0.0,0.0
102835,0.0,0.0,0.0
102836,0.0,0.0,0.0
102837,0.0,0.0,0.0
102838,0.0,0.0,0.0
102839,0.0,0.0,0.0
102840,0.0,0.0,0.0
102841,0.0,0.0,0.0
102842,0.0,0.0,0.0
102843,0.0,0.0,0.0
102844,0.0,0.0,0.0
102845,0.0,0.0,0.0
102846,0.0,0.0,0.0
102847,0.0,0.0,0.0
102848,0.0,0.0,0.0
102849,0.0,0.0,0.0
102850,0.0,0.0,0.0
102851,0.0,0.0,0.0
102852,0.0,0.0,0.0
102853,0.0,0.0,0.0
102854,0.0,0.0,0.0
102855,0.0,0.0,0.0
102856,0.0,0.0,0.0
102857,0.0,0.0,0.0
102858,0.0,0.0,0.0
102859,0.0,0.0,0.0
102860,0.0,0.0,0.0
102861,0.0,0.0,0.0
102862,0.0,0.0,0.0
102863,0.0,0.0,0.0
102864,0.0,0.0,0.0
102865,0.0,0.0,0.0
102866,0.0,0.0,0.0
102867,0.0,0.0,0.0
102868,0.0,0.0,0.0
102869,0.0,0.0,0.0
102870,0.0,0.0,0.0
102871,0.0,0.0,0.0
102872,0.0,0.0,0.0
102873,0.0,0.0,0.0
102874,0.0,0.0,0.0
102875,0.0,0.0,0.0
102876,0.0,0.0,0.0
102877,0.0,0.0,0.0
102878,0.0,0.0,0.0
102879,0.0,0.0,0.0
102880,0.0,0.0,0.0
102881,0.0,0.0,0.0
102882,0.0,0.0,0.0
102883,0.0,0.0,0.0
102884,0.0,0.0,0.0
102885,0.0,0.0,0.0
102886,0.0,0.0,0.0
102887,0.0,0.0,0.0
102888,0.0,0.0,0.0
102889,0.0,0.0,0.0
102890,0.0,0.0,0.0
102891,0.0,0.0,0.0
102892,0.0,0.0,0.0
102893,0.0,0.0,0.0
102894,0.0,0.0,0.0
102895,0.0,0.0,0.0
102896,0.0,0.0,0.0
102897,0.0,0.0,0.0
102898,0.0,0.0,0.0
102899,0.0,0.0,0.0
102900,0.0,0.0,0.0
102901,0.0,0.0,0.0
102902,0.0,0.0,0.0
102903,0.0,0.0,0.0
102904,0.0,0.0,0.0
102905,0.0,0.0,0.0
102906,0.0,0.0,0.0
102907,0.0,0.0,0.0
102908,0.0,0.0,0.0
102909,0.0,0.0,0.0
102910,0.0,0.0,0.0
102911,0.0,0.0,0.0
102912,0.0,0.0,0.0
102913,0.0,0.0,0.0
102914,0.0,0.0,0.0
102915,0.0,0.0,0.0
102916,0.0,0.0,0.0
102917,0.0,0.0,0.0
102918,0.0,0.0,0.0
102919,0.0,0.0,0.0
102920,0.0,0.0,0.0
102921,0.0,0.0,0.0
102922,0.0,0.0,0.0
102923,0.0,0.0,0.0
102924,0.0,0.0,0.0
102925,0.0,0.0,0.0
102926,0.0,0.0,0.0
102927,0.0,0.0,0.0
102928,0.0,0.0,0.0
102929,0.0,0.0,0.0
102930,0.0,0.0,0.0
102931,0.0,0.0,0.0
102932,0.0,0.0,0.0
102933,0.0,0.0,0.0
102934,0.0,0.0,0.0
102935,0.0,0.0,0.0
102936,0.0,0.0,0.0
102937,0.0,0.0,0.0
102938,0.0,0.0,0.0
102939,0.0,0.0,0.0
102940,0.0,0.0,0.0
102941,0.0,0.0,0.0
102942,0.0,0.0,0.0
102943,0.0,0.0,0.0
102944,0.0,0.0,0.0
102945,0.0,0.0,0.0
102946,0.0,0.0,0.0
102947,0.0,0.0,0.0
102948,0.0,0.0,0.0
102949,0.0,0.0,0.0
102950,0.0,0.0,0.0
102951,0.0,0.0,0.0
102952,0.0,0.0,0.0
102953,0.0,0.0,0.0
102954,0.0,0.0,0.0
102955,0.0,0.0,0.0
102956,0.0,0.0,0.0
102957,0.0,0.0,0.0
102958,0.0,0.0,0.0
102959,0.0,0.0,0.0
102960,0.0,0.0,0.0
102961,0.0,0.0,0.0
102962,0.0,0.0,0.0
102963,0.0,0.0,0.0
102964,0.0,0.0,0.0
102965,0.0,0.0,0.0
102966,0.0,0.0,0.0
102967,0.0,0.0,0.0
102968,0.0,0.0,0.0
102969,0.0,0.0,0.0
102970,0.0,0.0,0.0
102971,0.0,0.0,0.0
102972,0.0,0.0,0.0
102973,0.0,0.0,0.0
102974,0.0,0.0,0.0
102975,0.0,0.0,0.0
102976,0.0,0.0,0.0
102977,0.0,0.0,0.0
102978,0.0,0.0,0.0
102979,0.0,0.0,0.0
102980,0.0,0.0,0.0
102981,0.0,0.0,0.0
102982,0.0,0.0,0.0
102983,0.0,0.0,0.0
102984,0.0,0.0,0.0
102985,0.0,0.0,0.0
102986,0.0,0.0,0.0
102987,0.0,0.0,0.0
102988,0.0,0.0,0.0
102989,0.0,0.0,0.0
102990,0.0,0.0,0.0
102991,0.0,0.0,0.0
102992,0.0,0.0,0.0
102993,0.0,0.0,0.0
102994,0.0,0.0,0.0
102995,0.0,0.0,0.0
102996,0.0,0.0,0.0
102997,0.0,0.0,0.0
102998,0.0,0.0,0.0
102999,0.0,0.0,0.0
103000,0.0,0.0,0.0
103001,0.0,0.0,0.0
103002,0.0,0.0,0.0
103003,0.0,0.0,0.0
103004,0.0,0.0,0.0
103005,0.0,0.0,0.0
103006,0.0,0.0,0.0
103007,0.0,0.0,0.0
103008,0.0,0.0,0.0
103009,0.0,0.0,0.0
103010,0.0,0.0,0.0
103011,0.0,0.0,0.0
103012,0.0,0.0,0.0
103013,0.0,0.0,0.0
103014,0.0,0.0,0.0
103015,0.0,0.0,0.0
103016,0.0,0.0,0.0
103017,0.0,0.0,0.0
103018,0.0,0.0,0.0
103019,0.0,0.0,0.0
103020,0.0,0.0,0.0
103021,0.0,0.0,0.0
103022,0.0,0.0,0.0
103023,0.0,0.0,0.0
103024,0.0,0.0,0.0
103025,0.0,0.0,0.0
103026,0.0,0.0,0.0
103027,0.0,0.0,0.0
103028,0.0,0.0,0.0
103029,0.0,0.0,0.0
103030,0.0,0.0,0.0
103031,0.0,0.0,0.0
103032,0.0,0.0,0.0
103033,0.0,0.0,0.0
103034,0.0,0.0,0.0
103035,0.0,0.0,0.0
103036,0.0,0.0,0.0
103037,0.0,0.0,0.0
103038,0.0,0.0,0.0
103039,0.0,0.0,0.0
103040,0.0,0.0,0.0
103041,0.0,0.0,0.0
103042,0.0,0.0,0.0
103043,0.0,0.0,0.0
103044,0.0,0.0,0.0
103045,0.0,0.0,0.0
103046,0.0,0.0,0.0
103047,0.0,0.0,0.0
103048,0.0,0.0,0.0
103049,0.0,0.0,0.0
103050,0.0,0.0,0.0
103051,0.0,0.0,0.0
103052,0.0,0.0,0.0
103053,0.0,0.0,0.0
103054,0.0,0.0,0.0
103055,0.0,0.0,0.0
103056,0.0,0.0,0.0
103057,0.0,0.0,0.0
103058,0.0,0.0,0.0
103059,0.0,0.0,0.0
103060,0.0,0.0,0.0
103061,0.0,0.0,0.0
103062,0.0,0.0,0.0
103063,0.0,0.0,0.0
103064,0.0,0.0,0.0
103065,0.0,0.0,0.0
103066,0.0,0.0,0.0
103067,0.0,0.0,0.0
103068,0.0,0.0,0.0
103069,0.0,0.0,0.0
103070,0.0,0.0,0.0
103071,0.0,0.0,0.0
103072,0.0,0.0,0.0
103073,0.0,0.0,0.0
103074,0.0,0.0,0.0
103075,0.0,0.0,0.0
103076,0.0,0.0,0.0
103077,0.0,0.0,0.0
103078,0.0,0.0,0.0
103079,0.0,0.0,0.0
103080,0.0,0.0,0.0
103081,0.0,0.0,0.0
103082,0.0,0.0,0.0
103083,0.0,0.0,0.0
103084,0.0,0.0,0.0
103085,0.0,0.0,0.0
103086,0.0,0.0,0.0
103087,0.0,0.0,0.0
103088,0.0,0.0,0.0
103089,0.0,0.0,0.0
103090,0.0,0.0,0.0
103091,0.0,0.0,0.0
103092,0.0,0.0,0.0
103093,0.0,0.0,0.0
103094,0.0,0.0,0.0
103095,0.0,0.0,0.0
103096,0.0,0.0,0.0
103097,0.0,0.0,0.0
103098,0.0,0.0,0.0
103099,0.0,0.0,0.0
103100,0.0,0.0,0.0
103101,0.0,0.0,0.0
103102,0.0,0.0,0.0
103103,0.0,0.0,0.0
103104,0.0,0.0,0.0
103105,0.0,0.0,0.0
103106,0.0,0.0,0.0
103107,0.0,0.0,0.0
103108,0.0,0.0,0.0
103109,0.0,0.0,0.0
103110,0.0,0.0,0.0
103111,0.0,0.0,0.0
103112,0.0,0.0,0.0
103113,0.0,0.0,0.0
103114,0.0,0.0,0.0
103115,0.0,0.0,0.0
103116,0.0,0.0,0.0
103117,0.0,0.0,0.0
103118,0.0,0.0,0.0
103119,0.0,0.0,0.0
103120,0.0,0.0,0.0
103121,0.0,0.0,0.0
103122,0.0,0.0,0.0
103123,0.0,0.0,0.0
103124,0.0,0.0,0.0
103125,0.0,0.0,0.0
103126,0.0,0.0,0.0
103127,0.0,0.0,0.0
103128,0.0,0.0,0.0
103129,0.0,0.0,0.0
103130,0.0,0.0,0.0
103131,0.0,0.0,0.0
103132,0.0,0.0,0.0
103133,0.0,0.0,0.0
103134,0.0,0.0,0.0
103135,0.0,0.0,0.0
103136,0.0,0.0,0.0
103137,0.0,0.0,0.0
103138,0.0,0.0,0.0
103139,0.0,0.0,0.0
103140,0.0,0.0,0.0
103141,0.0,0.0,0.0
103142,0.0,0.0,0.0
103143,0.0,0.0,0.0
103144,0.0,0.0,0.0
103145,0.0,0.0,0.0
103146,0.0,0.0,0.0
103147,0.0,0.0,0.0
103148,0.0,0.0,0.0
103149,0.0,0.0,0.0
103150,0.0,0.0,0.0
103151,0.0,0.0,0.0
103152,0.0,0.0,0.0
103153,0.0,0.0,0.0
103154,0.0,0.0,0.0
103155,0.0,0.0,0.0
103156,0.0,0.0,0.0
103157,0.0,0.0,0.0
103158,0.0,0.0,0.0
103159,0.0,0.0,0.0
103160,0.0,0.0,0.0
103161,0.0,0.0,0.0
103162,0.0,0.0,0.0
103163,0.0,0.0,0.0
103164,0.0,0.0,0.0
103165,0.0,0.0,0.0
103166,0.0,0.0,0.0
103167,0.0,0.0,0.0
103168,0.0,0.0,0.0
103169,0.0,0.0,0.0
103170,0.0,0.0,0.0
103171,0.0,0.0,0.0
103172,0.0,0.0,0.0
103173,0.0,0.0,0.0
103174,0.0,0.0,0.0
103175,0.0,0.0,0.0
103176,0.0,0.0,0.0
103177,0.0,0.0,0.0
103178,0.0,0.0,0.0
103179,0.0,0.0,0.0
103180,0.0,0.0,0.0
103181,0.0,0.0,0.0
103182,0.0,0.0,0.0
103183,0.0,0.0,0.0
103184,0.0,0.0,0.0
103185,0.0,0.0,0.0
103186,0.0,0.0,0.0
103187,0.0,0.0,0.0
103188,0.0,0.0,0.0
103189,0.0,0.0,0.0
103190,0.0,0.0,0.0
103191,0.0,0.0,0.0
103192,0.0,0.0,0.0
103193,0.0,0.0,0.0
103194,0.0,0.0,0.0
103195,0.0,0.0,0.0
103196,0.0,0.0,0.0
103197,0.0,0.0,0.0
103198,0.0,0.0,0.0
103199,0.0,0.0,0.0
103200,0.0,0.0,0.0
103201,0.0,0.0,0.0
103202,0.0,0.0,0.0
103203,0.0,0.0,0.0
103204,0.0,0.0,0.0
103205,0.0,0.0,0.0
103206,0.0,0.0,0.0
103207,0.0,0.0,0.0
103208,0.0,0.0,0.0
103209,0.0,0.0,0.0
103210,0.0,0.0,0.0
103211,0.0,0.0,0.0
103212,0.0,0.0,0.0
103213,0.0,0.0,0.0
103214,0.0,0.0,0.0
103215,0.0,0.0,0.0
103216,0.0,0.0,0.0
103217,0.0,0.0,0.0
103218,0.0,0.0,0.0
103219,0.0,0.0,0.0
103220,0.0,0.0,0.0
103221,0.0,0.0,0.0
103222,0.0,0.0,0.0
103223,0.0,0.0,0.0
103224,0.0,0.0,0.0
103225,0.0,0.0,0.0
103226,0.0,0.0,0.0
103227,0.0,0.0,0.0
103228,0.0,0.0,0.0
103229,0.0,0.0,0.0
103230,0.0,0.0,0.0
103231,0.0,0.0,0.0
103232,0.0,0.0,0.0
103233,0.0,0.0,0.0
103234,0.0,0.0,0.0
103235,0.0,0.0,0.0
103236,0.0,0.0,0.0
103237,0.0,0.0,0.0
103238,0.0,0.0,0.0
103239,0.0,0.0,0.0
103240,0.0,0.0,0.0
103241,0.0,0.0,0.0
103242,0.0,0.0,0.0
103243,0.0,0.0,0.0
103244,0.0,0.0,0.0
103245,0.0,0.0,0.0
103246,0.0,0.0,0.0
103247,0.0,0.0,0.0
103248,0.0,0.0,0.0
103249,0.0,0.0,0.0
103250,0.0,0.0,0.0
103251,0.0,0.0,0.0
103252,0.0,0.0,0.0
103253,0.0,0.0,0.0
103254,0.0,0.0,0.0
103255,0.0,0.0,0.0
103256,0.0,0.0,0.0
103257,0.0,0.0,0.0
103258,0.0,0.0,0.0
103259,0.0,0.0,0.0
103260,0.0,0.0,0.0
103261,0.0,0.0,0.0
103262,0.0,0.0,0.0
103263,0.0,0.0,0.0
103264,0.0,0.0,0.0
103265,0.0,0.0,0.0
103266,0.0,0.0,0.0
103267,0.0,0.0,0.0
103268,0.0,0.0,0.0
103269,0.0,0.0,0.0
103270,0.0,0.0,0.0
103271,0.0,0.0,0.0
103272,0.0,0.0,0.0
103273,0.0,0.0,0.0
103274,0.0,0.0,0.0
103275,0.0,0.0,0.0
103276,0.0,0.0,0.0
103277,0.0,0.0,0.0
103278,0.0,0.0,0.0
103279,0.0,0.0,0.0
103280,0.0,0.0,0.0
103281,0.0,0.0,0.0
103282,0.0,0.0,0.0
103283,0.0,0.0,0.0
103284,0.0,0.0,0.0
103285,0.0,0.0,0.0
103286,0.0,0.0,0.0
103287,0.0,0.0,0.0
103288,0.0,0.0,0.0
103289,0.0,0.0,0.0
103290,0.0,0.0,0.0
103291,0.0,0.0,0.0
103292,0.0,0.0,0.0
103293,0.0,0.0,0.0
103294,0.0,0.0,0.0
103295,0.0,0.0,0.0
103296,0.0,0.0,0.0
103297,0.0,0.0,0.0
103298,0.0,0.0,0.0
103299,0.0,0.0,0.0
103300,0.0,0.0,0.0
103301,0.0,0.0,0.0
103302,0.0,0.0,0.0
103303,0.0,0.0,0.0
103304,0.0,0.0,0.0
103305,0.0,0.0,0.0
103306,0.0,0.0,0.0
103307,0.0,0.0,0.0
103308,0.0,0.0,0.0
103309,0.0,0.0,0.0
103310,0.0,0.0,0.0
103311,0.0,0.0,0.0
103312,0.0,0.0,0.0
103313,0.0,0.0,0.0
103314,0.0,0.0,0.0
103315,0.0,0.0,0.0
103316,0.0,0.0,0.0
103317,0.0,0.0,0.0
103318,0.0,0.0,0.0
103319,0.0,0.0,0.0
103320,0.0,0.0,0.0
103321,0.0,0.0,0.0
103322,0.0,0.0,0.0
103323,0.0,0.0,0.0
103324,0.0,0.0,0.0
103325,0.0,0.0,0.0
103326,0.0,0.0,0.0
103327,0.0,0.0,0.0
103328,0.0,0.0,0.0
103329,0.0,0.0,0.0
103330,0.0,0.0,0.0
103331,0.0,0.0,0.0
103332,0.0,0.0,0.0
103333,0.0,0.0,0.0
103334,0.0,0.0,0.0
103335,0.0,0.0,0.0
103336,0.0,0.0,0.0
103337,0.0,0.0,0.0
103338,0.0,0.0,0.0
103339,0.0,0.0,0.0
103340,0.0,0.0,0.0
103341,0.0,0.0,0.0
103342,0.0,0.0,0.0
103343,0.0,0.0,0.0
103344,0.0,0.0,0.0
